fecha,ubigeo,cunamas_diurno,cunamas_familias,juntos_afiliados,juntos_abonados,foncodes_usuarios,foncodes_proyectos_culminados,foncodes_proyectos_ejecucion,haku_winay_ejecucion,haku_winay_culminados,pension65_usuarios,qali_warma_ninos,qali_warma_instituciones,contigo_usuarios,pais_tambos,pais_atenciones,pais_beneficiarios
20240831,150138,,,1.0,1.0,,,,,,2.0,,,2.0,,,
20240831,150139,24.0,0.0,352.0,297.0,,,,,,320.0,2166.0,13.0,114.0,,,
20240831,150140,,,85.0,60.0,,,,,,503.0,5298.0,17.0,174.0,,,
20240831,150141,,,19.0,16.0,,,,,,531.0,3580.0,15.0,86.0,,,
20240831,150142,698.0,0.0,976.0,756.0,,,,,,1843.0,34170.0,101.0,747.0,,,
20240831,150143,266.0,0.0,1155.0,884.0,,,,,,3212.0,26483.0,86.0,1128.0,,,
20240831,150201,191.0,110.0,538.0,457.0,,,,,,1072.0,9160.0,62.0,364.0,,,
20240831,150202,,,98.0,71.0,,,,,,312.0,2142.0,30.0,74.0,,,
20240831,150203,92.0,0.0,256.0,244.0,,,,,,402.0,2523.0,32.0,140.0,,,
20240831,150204,101.0,222.0,475.0,431.0,,,,,,726.0,4485.0,49.0,93.0,,,
20240831,150205,96.0,0.0,185.0,167.0,,,,,,184.0,1410.0,10.0,75.0,,,
20240831,150301,,,135.0,126.0,1640.0,,2.0,400.0,0.0,215.0,291.0,15.0,10.0,,,
20240831,150302,,,87.0,86.0,,,,0.0,400.0,179.0,141.0,6.0,5.0,,,
20240831,150303,,,114.0,111.0,1640.0,,2.0,400.0,0.0,149.0,294.0,20.0,3.0,1.0,692.0,329.0
20240831,150304,,,79.0,77.0,1640.0,,2.0,400.0,0.0,157.0,151.0,10.0,1.0,,,
20240831,150305,,,35.0,34.0,,,,,,153.0,142.0,18.0,9.0,,,
20240831,150401,,,14.0,12.0,,,,,,167.0,377.0,8.0,14.0,,,
20240831,150402,,,7.0,7.0,,,,,,70.0,40.0,6.0,10.0,,,
20240831,150403,,,8.0,7.0,,,,,,91.0,80.0,7.0,2.0,,,
20240831,150404,,,8.0,8.0,,,,,,59.0,75.0,6.0,6.0,,,
20240831,150405,,,5.0,5.0,,,,,,113.0,63.0,4.0,2.0,,,
20240831,150406,,,1.0,1.0,,,,,,31.0,45.0,6.0,5.0,,,
20240831,150407,,,66.0,61.0,,,,,,240.0,1496.0,22.0,20.0,,,
20240831,150501,146.0,27.0,401.0,336.0,,,,,,574.0,7472.0,72.0,231.0,,,
20240831,150502,17.0,44.0,29.0,26.0,,,,,,121.0,1323.0,18.0,50.0,,,
20240831,150503,15.0,17.0,15.0,12.0,,,,,,77.0,227.0,13.0,2.0,,,
20240831,150504,75.0,0.0,94.0,87.0,,,,,,91.0,351.0,13.0,49.0,,,
20240831,150505,,,169.0,166.0,,,,,,143.0,2787.0,20.0,76.0,,,
20240831,150506,0.0,8.0,4.0,4.0,,,,,,99.0,113.0,4.0,3.0,,,
20240831,150507,137.0,68.0,503.0,411.0,,,,,,544.0,5901.0,38.0,213.0,,,
20240831,150508,0.0,23.0,37.0,38.0,,,,,,203.0,517.0,18.0,31.0,,,
20240831,150509,93.0,0.0,224.0,165.0,,,,,,202.0,3463.0,26.0,101.0,,,
20240831,150510,300.0,7.0,402.0,390.0,,,,,,1083.0,3590.0,36.0,203.0,,,
20240831,150511,36.0,20.0,27.0,25.0,,,,,,91.0,294.0,7.0,5.0,,,
20240831,150512,60.0,14.0,216.0,204.0,,,,,,304.0,2402.0,31.0,106.0,,,
20240831,150513,,,40.0,35.0,,,,,,35.0,565.0,4.0,20.0,,,
20240831,150514,122.0,0.0,161.0,156.0,,,,,,193.0,1632.0,23.0,81.0,,,
20240831,150515,,,11.0,8.0,,,,,,35.0,304.0,5.0,8.0,,,
20240831,150516,24.0,9.0,41.0,39.0,,,,,,93.0,200.0,8.0,3.0,,,
20240831,150601,326.0,0.0,901.0,769.0,,,,,,1600.0,12240.0,93.0,548.0,,,
20240831,150602,,,2.0,2.0,,,,,,91.0,76.0,7.0,4.0,,,
20240831,150603,,,4.0,4.0,,,,,,81.0,85.0,4.0,2.0,,,
20240831,150604,120.0,0.0,178.0,174.0,,,,,,415.0,2450.0,28.0,201.0,,,
20240831,150605,209.0,0.0,656.0,552.0,,,,,,815.0,8495.0,53.0,249.0,,,
20240831,150606,,,29.0,26.0,1640.0,,2.0,400.0,0.0,334.0,399.0,28.0,23.0,,,
20240831,150607,,,3.0,3.0,,,,,,86.0,36.0,4.0,,,,
20240831,150608,,,5.0,5.0,,,,,,112.0,113.0,7.0,1.0,,,
20240831,150609,,,2.0,1.0,,,,,,60.0,90.0,3.0,10.0,,,
20240831,150610,,,1.0,1.0,,,,,,46.0,39.0,5.0,8.0,,,
20240831,150611,,,10.0,10.0,,,,0.0,448.0,155.0,31.0,6.0,15.0,,,
20240831,150612,,,1.0,1.0,,,,,,114.0,32.0,2.0,9.0,,,
20240831,150701,,,30.0,27.0,,,,,,195.0,605.0,11.0,17.0,,,
20240831,150702,,,5.0,5.0,,,,,,75.0,252.0,12.0,,,,
20240831,150703,,,1.0,1.0,,,,,,26.0,89.0,4.0,,,,
20240831,150704,,,5.0,5.0,,,,,,54.0,44.0,2.0,,,,
20240831,150705,,,10.0,8.0,,,,,,27.0,325.0,10.0,2.0,,,
20240831,150706,,,20.0,20.0,,,,,,29.0,51.0,7.0,1.0,,,
20240831,150707,,,3.0,3.0,,,,,,70.0,31.0,3.0,,,,
20240831,150708,,,7.0,7.0,,,,0.0,400.0,41.0,55.0,3.0,,,,
20240831,150709,,,26.0,23.0,,,,,,92.0,170.0,5.0,1.0,,,
20240831,150710,,,2.0,2.0,,,,,,62.0,67.0,4.0,1.0,,,
20240831,150711,,,68.0,68.0,,,,,,96.0,122.0,6.0,,,,
20240831,150712,,,,,,,,,,32.0,26.0,2.0,1.0,,,
20240831,150713,,,16.0,14.0,,,,,,61.0,279.0,15.0,,,,
20240831,150714,,,88.0,78.0,,,,,,122.0,969.0,9.0,34.0,,,
20240831,150715,,,102.0,93.0,,,,0.0,400.0,159.0,248.0,12.0,4.0,,,
20240831,150716,115.0,668.0,306.0,281.0,,,,,,871.0,8955.0,62.0,117.0,,,
20240831,150717,,,8.0,8.0,,,,,,93.0,87.0,6.0,3.0,,,
20240831,150718,,,107.0,104.0,,,,,,129.0,188.0,5.0,,,,
20240831,150719,,,6.0,6.0,,,,,,20.0,26.0,2.0,,,,
20240831,150720,,,4.0,4.0,,,,0.0,448.0,18.0,65.0,4.0,,,,
20240831,150721,,,10.0,10.0,,,,,,163.0,145.0,6.0,,,,
20240831,150722,,,45.0,41.0,,,,,,102.0,567.0,11.0,14.0,,,
20240831,150723,,,4.0,4.0,,,,,,121.0,118.0,12.0,1.0,,,
20240831,150724,,,10.0,10.0,,,,,,153.0,95.0,5.0,12.0,,,
20240831,150725,,,2.0,2.0,,,,,,24.0,16.0,2.0,,,,
20240831,150726,,,46.0,46.0,,,,0.0,400.0,57.0,105.0,12.0,,,,
20240831,150727,,,17.0,18.0,,,,,,93.0,371.0,4.0,4.0,,,
20240831,150728,,,162.0,149.0,,,,,,195.0,1184.0,14.0,74.0,,,
20240831,150729,,,9.0,9.0,,,,,,53.0,34.0,2.0,,,,
20240831,150730,,,23.0,23.0,,,,,,61.0,35.0,2.0,,,,
20240831,150731,,,27.0,24.0,,,,,,56.0,912.0,14.0,7.0,,,
20240831,150732,,,26.0,25.0,,,,,,177.0,163.0,7.0,8.0,,,
20240831,150801,181.0,0.0,269.0,218.0,,,,,,417.0,5715.0,29.0,78.0,,,
20240831,150802,,,265.0,251.0,1640.0,,2.0,400.0,0.0,216.0,312.0,21.0,7.0,,,
20240831,150803,119.0,0.0,58.0,55.0,,,,,,131.0,695.0,4.0,14.0,,,
20240831,150804,,,74.0,73.0,,,,0.0,431.0,203.0,62.0,11.0,7.0,,,
20240831,150805,70.0,0.0,166.0,140.0,,,,,,293.0,2385.0,15.0,57.0,,,
20240831,150806,200.0,38.0,315.0,259.0,,,,,,534.0,4620.0,41.0,110.0,,,
20240831,150807,,,42.0,43.0,,,,,,145.0,305.0,18.0,8.0,,,
20240831,150808,,,9.0,9.0,0.0,2.0,,0.0,800.0,244.0,172.0,14.0,2.0,,,
20240831,150809,,,9.0,9.0,0.0,2.0,,0.0,800.0,150.0,151.0,10.0,6.0,,,
20240831,150810,204.0,183.0,430.0,354.0,,,,,,682.0,4763.0,41.0,107.0,,,
20240831,150811,,,257.0,250.0,,,,,,429.0,3640.0,38.0,88.0,,,
20240831,150812,200.0,80.0,374.0,357.0,,,,,,697.0,4524.0,39.0,103.0,,,
20240831,150901,,,144.0,142.0,,,,0.0,801.0,423.0,1619.0,27.0,14.0,,,
20240831,150902,,,1.0,1.0,,,,,,99.0,37.0,4.0,,,,
20240831,150903,,,12.0,11.0,,,,0.0,400.0,49.0,91.0,7.0,2.0,,,
20240831,150904,,,35.0,35.0,1640.0,,2.0,400.0,0.0,120.0,279.0,24.0,1.0,,,
20240831,150905,,,12.0,12.0,,,,,,115.0,101.0,8.0,1.0,,,
20240831,150906,,,23.0,22.0,,,,,,208.0,571.0,15.0,13.0,,,
20240831,151001,0.0,21.0,12.0,12.0,,,,,,105.0,256.0,14.0,22.0,,,
20240831,151002,,,4.0,4.0,,,,,,14.0,62.0,4.0,,,,
20240831,151003,,,18.0,17.0,,,,,,96.0,179.0,15.0,21.0,,,
20240831,151004,,,,,,,,,,52.0,59.0,2.0,4.0,,,
20240831,151005,,,31.0,29.0,,,,,,63.0,69.0,11.0,3.0,,,
20240831,151006,,,5.0,5.0,,,,,,51.0,56.0,6.0,2.0,,,
20240831,151007,,,3.0,3.0,,,,,,22.0,17.0,3.0,4.0,,,
20240831,151008,0.0,20.0,24.0,23.0,,,,,,112.0,214.0,9.0,5.0,,,
20240831,151009,,,71.0,70.0,,,,,,113.0,136.0,12.0,9.0,,,
20240831,151010,,,4.0,4.0,,,,,,11.0,27.0,2.0,,,,
20240831,151011,,,116.0,114.0,,,,0.0,223.0,202.0,209.0,19.0,13.0,,,
20240831,151012,,,37.0,36.0,,,,,,46.0,55.0,3.0,3.0,,,
20240831,151013,,,1.0,1.0,,,,,,16.0,30.0,2.0,,,,
20240831,151014,,,6.0,5.0,,,,,,30.0,52.0,4.0,12.0,,,
20240831,151015,,,34.0,34.0,,,,,,60.0,62.0,10.0,8.0,,,
20240831,151016,,,43.0,40.0,,,,0.0,400.0,40.0,115.0,4.0,7.0,,,
20240831,151017,,,,,,,,,,40.0,38.0,2.0,,,,
20240831,151018,,,7.0,7.0,,,,,,40.0,159.0,8.0,3.0,,,
20240831,151019,,,57.0,56.0,,,,,,46.0,109.0,7.0,1.0,,,
20240831,151020,,,71.0,71.0,,,,0.0,410.0,87.0,98.0,7.0,3.0,,,
20240831,151021,,,3.0,3.0,,,,,,30.0,31.0,4.0,3.0,,,
20240831,151022,,,3.0,3.0,,,,,,72.0,72.0,6.0,3.0,,,
20240831,151023,,,5.0,4.0,,,,,,59.0,78.0,2.0,2.0,,,
20240831,151024,,,33.0,32.0,,,,,,82.0,57.0,4.0,,,,
20240831,151025,,,2.0,2.0,,,,,,30.0,73.0,4.0,1.0,,,
20240831,151026,,,,,,,,,,16.0,4.0,1.0,,,,
20240831,151027,,,1.0,1.0,,,,,,54.0,42.0,3.0,1.0,,,
20240831,151028,,,8.0,7.0,,,,,,28.0,65.0,2.0,,,,
20240831,151029,,,3.0,3.0,,,,,,80.0,23.0,3.0,4.0,,,
20240831,151030,,,6.0,6.0,,,,,,60.0,56.0,4.0,1.0,,,
20240831,151031,,,46.0,43.0,,,,0.0,177.0,81.0,76.0,6.0,3.0,,,
20240831,151032,,,157.0,152.0,,,,0.0,410.0,192.0,376.0,26.0,7.0,,,
20240831,151033,,,12.0,11.0,,,,,,39.0,10.0,2.0,10.0,,,
20240831,160101,317.0,9.0,763.0,567.0,0.0,2.0,,0.0,400.0,2233.0,25862.0,105.0,366.0,,,
20240831,160102,0.0,160.0,350.0,212.0,1703.0,,5.0,400.0,0.0,208.0,788.0,28.0,26.0,2.0,895.0,534.0
20240831,160103,100.0,297.0,1520.0,1212.0,,,,0.0,400.0,1146.0,4910.0,187.0,107.0,1.0,344.0,254.0
20240831,160104,88.0,411.0,1236.0,1123.0,0.0,2.0,,0.0,400.0,821.0,3001.0,99.0,113.0,,,
20240831,160105,0.0,289.0,824.0,712.0,1874.0,,2.0,457.0,451.0,562.0,2167.0,105.0,55.0,,,
20240831,160106,84.0,339.0,1448.0,1176.0,,,,0.0,800.0,918.0,4289.0,130.0,125.0,1.0,316.0,220.0
20240831,160107,0.0,454.0,1338.0,1055.0,0.0,2.0,,0.0,1200.0,828.0,5964.0,153.0,90.0,4.0,2725.0,958.0
20240831,160108,88.0,420.0,1317.0,1013.0,,,,,,2773.0,13352.0,126.0,317.0,,,
20240831,160110,0.0,299.0,617.0,571.0,0.0,2.0,,0.0,1143.0,256.0,2857.0,42.0,32.0,2.0,769.0,465.0
20240831,160112,184.0,499.0,1281.0,1003.0,,,,,,2815.0,11552.0,119.0,382.0,1.0,214.0,159.0
20240831,160113,450.0,429.0,3848.0,2999.0,,,,,,4401.0,24767.0,182.0,593.0,,,
20240831,160201,80.0,1300.0,7270.0,6597.0,,,,0.0,770.0,4349.0,20342.0,227.0,431.0,,,
20240831,160202,0.0,1553.0,2515.0,2123.0,0.0,2.0,,0.0,1621.0,455.0,10101.0,211.0,119.0,1.0,823.0,632.0
20240831,160205,0.0,328.0,552.0,510.0,,,,0.0,400.0,186.0,2010.0,31.0,1.0,,,
20240831,160206,0.0,487.0,1483.0,1263.0,,,,0.0,380.0,954.0,4333.0,89.0,62.0,2.0,511.0,259.0
20240831,160210,0.0,193.0,517.0,414.0,,,,0.0,440.0,257.0,1399.0,50.0,8.0,,,
20240831,160211,0.0,327.0,689.0,659.0,1640.0,,2.0,400.0,361.0,356.0,1766.0,46.0,24.0,,,
20240831,160301,134.0,351.0,2610.0,2344.0,,,,0.0,1980.0,1987.0,10738.0,175.0,158.0,1.0,667.0,191.0
20240831,160302,0.0,244.0,762.0,728.0,653.0,,2.0,0.0,1175.0,385.0,2408.0,57.0,38.0,1.0,424.0,281.0
20240831,160303,0.0,150.0,971.0,647.0,,,,0.0,2000.0,431.0,3662.0,82.0,8.0,4.0,1407.0,799.0
20240831,160304,0.0,349.0,764.0,719.0,149.0,,1.0,0.0,1295.0,276.0,5012.0,83.0,31.0,1.0,422.0,307.0
20240831,160305,0.0,510.0,1339.0,1083.0,2536.0,2.0,3.0,455.0,1984.0,568.0,6262.0,150.0,25.0,,,
20240831,160401,84.0,240.0,2508.0,2060.0,,,,,,1202.0,8048.0,124.0,145.0,,,
20240831,160402,0.0,240.0,1179.0,802.0,,,,0.0,428.0,744.0,4162.0,88.0,129.0,2.0,1291.0,834.0
20240831,160403,0.0,420.0,612.0,457.0,,,,0.0,380.0,663.0,4464.0,66.0,79.0,3.0,746.0,440.0
20240831,160404,0.0,155.0,1097.0,706.0,1640.0,,2.0,400.0,0.0,638.0,3582.0,77.0,111.0,,,
20240831,160501,,,2359.0,2144.0,,,,,,1528.0,9596.0,95.0,146.0,,,
20240831,160502,,,137.0,131.0,,,,,,69.0,359.0,16.0,2.0,,,
20240831,160503,0.0,200.0,324.0,279.0,1434.0,,2.0,350.0,0.0,200.0,958.0,21.0,35.0,,,
20240831,160504,0.0,140.0,613.0,593.0,1640.0,2.0,2.0,400.0,400.0,393.0,2471.0,60.0,49.0,1.0,780.0,257.0
20240831,160505,0.0,251.0,940.0,885.0,,,,0.0,300.0,528.0,2947.0,79.0,46.0,1.0,621.0,274.0
20240831,160506,0.0,255.0,654.0,641.0,,,,0.0,400.0,309.0,2070.0,38.0,34.0,1.0,620.0,480.0
20240831,160507,0.0,194.0,339.0,314.0,,,,0.0,200.0,234.0,951.0,32.0,20.0,,,
20240831,160508,0.0,40.0,63.0,61.0,,,,,,38.0,172.0,12.0,4.0,,,
20240831,160509,,,86.0,78.0,,,,,,39.0,316.0,10.0,1.0,,,
20240831,160510,0.0,288.0,462.0,405.0,,,,0.0,240.0,310.0,1144.0,22.0,35.0,,,
20240831,160511,,,312.0,295.0,820.0,,2.0,346.0,0.0,97.0,1164.0,31.0,3.0,2.0,79.0,51.0
20240831,160601,84.0,445.0,1582.0,1135.0,,,,,,1366.0,8526.0,148.0,237.0,,,
20240831,160602,0.0,89.0,151.0,145.0,,,,0.0,370.0,131.0,369.0,11.0,,,,
20240831,160603,0.0,150.0,509.0,208.0,1796.0,,2.0,438.0,424.0,250.0,1922.0,42.0,10.0,,,
20240831,160604,0.0,172.0,809.0,749.0,820.0,,2.0,400.0,400.0,333.0,2008.0,50.0,37.0,,,
20240831,160605,0.0,447.0,1452.0,1069.0,2870.0,,5.0,700.0,100.0,751.0,4703.0,106.0,78.0,1.0,329.0,210.0
20240831,160606,103.0,211.0,870.0,783.0,,,,,,441.0,2161.0,34.0,41.0,,,
20240831,160701,0.0,579.0,1578.0,1434.0,,,,0.0,400.0,724.0,7540.0,96.0,66.0,1.0,679.0,129.0
20240831,160702,0.0,451.0,1001.0,840.0,0.0,2.0,,0.0,1102.0,164.0,4738.0,91.0,12.0,1.0,566.0,354.0
20240831,160703,60.0,895.0,1211.0,1104.0,3062.0,,3.0,747.0,1462.0,388.0,5634.0,90.0,74.0,1.0,122.0,110.0
20240831,160704,0.0,336.0,915.0,711.0,1234.0,2.0,1.0,301.0,800.0,202.0,4933.0,120.0,23.0,1.0,193.0,73.0
20240831,160705,0.0,634.0,845.0,780.0,1640.0,,2.0,400.0,400.0,289.0,4477.0,106.0,6.0,1.0,189.0,155.0
20240831,160706,0.0,507.0,1206.0,1083.0,1640.0,,2.0,400.0,1967.0,201.0,8235.0,137.0,5.0,1.0,393.0,312.0
20240831,160801,0.0,230.0,299.0,238.0,,,,,,216.0,1335.0,30.0,32.0,2.0,997.0,499.0
20240831,160802,,,54.0,28.0,,,,,,40.0,207.0,10.0,,,,
20240831,160803,,,236.0,153.0,,,,0.0,400.0,148.0,1060.0,42.0,,3.0,795.0,334.0
20240831,160804,0.0,60.0,176.0,68.0,,,,,,60.0,669.0,22.0,,2.0,467.0,218.0
20240831,170101,64.0,336.0,1380.0,1214.0,,,,,,1123.0,19588.0,115.0,417.0,1.0,271.0,135.0
20240831,170102,302.0,413.0,226.0,209.0,,,,0.0,240.0,247.0,5396.0,46.0,101.0,,,
20240831,170103,20.0,712.0,176.0,147.0,,,,,,194.0,3663.0,51.0,63.0,,,
20240831,170104,104.0,204.0,110.0,93.0,,,,,,96.0,2814.0,39.0,52.0,,,
20240831,170201,0.0,65.0,136.0,129.0,,,,0.0,401.0,137.0,893.0,27.0,12.0,,,
20240831,170202,0.0,85.0,126.0,125.0,828.0,,2.0,402.0,400.0,60.0,570.0,20.0,1.0,,,
20240831,170203,0.0,120.0,193.0,179.0,,,,,,108.0,2949.0,29.0,10.0,,,
20240831,170204,0.0,50.0,45.0,43.0,,,,,,91.0,2309.0,23.0,4.0,,,
20240831,170301,0.0,100.0,33.0,32.0,,,,,,44.0,491.0,10.0,2.0,,,
20240831,170302,61.0,0.0,96.0,95.0,,,,,,168.0,1920.0,16.0,27.0,1.0,177.0,132.0
20240831,170303,0.0,59.0,56.0,55.0,,,,,,67.0,1020.0,18.0,9.0,,,
20240831,180101,220.0,122.0,157.0,139.0,,,,,,530.0,6978.0,53.0,79.0,,,
20240831,180102,0.0,4.0,13.0,13.0,,,,0.0,400.0,238.0,113.0,14.0,3.0,,,
20240831,180103,,,7.0,7.0,1640.0,,2.0,400.0,0.0,150.0,43.0,11.0,3.0,,,
20240831,180104,0.0,18.0,48.0,44.0,,,,,,133.0,1284.0,13.0,22.0,,,
20240831,180105,,,7.0,7.0,,,,0.0,400.0,313.0,159.0,13.0,4.0,,,
20240831,180106,,,27.0,26.0,,,,,,277.0,433.0,16.0,14.0,,,
20240831,180107,200.0,14.0,102.0,89.0,,,,,,297.0,1934.0,14.0,56.0,,,
20240831,180201,,,9.0,9.0,,,,,,56.0,472.0,20.0,13.0,,,
20240831,180202,0.0,9.0,8.0,8.0,,,,0.0,400.0,131.0,69.0,8.0,3.0,1.0,295.0,103.0
20240831,180203,0.0,11.0,8.0,7.0,,,,,,65.0,137.0,14.0,5.0,,,
20240831,180204,0.0,77.0,55.0,52.0,1640.0,,2.0,400.0,0.0,326.0,405.0,29.0,12.0,,,
20240831,180205,,,5.0,5.0,,,,,,110.0,56.0,12.0,5.0,,,
20240831,180206,,,2.0,2.0,,,,,,85.0,49.0,4.0,4.0,,,
20240831,180207,,,8.0,8.0,,,,,,132.0,61.0,9.0,8.0,,,
20240831,180208,0.0,27.0,37.0,35.0,0.0,2.0,,0.0,400.0,411.0,257.0,21.0,16.0,,,
20240831,180209,,,3.0,3.0,,,,,,28.0,38.0,4.0,1.0,,,
20240831,180210,,,35.0,35.0,,,,,,372.0,239.0,39.0,21.0,1.0,238.0,108.0
20240831,180211,0.0,10.0,10.0,10.0,1640.0,,2.0,400.0,0.0,73.0,46.0,6.0,3.0,,,
20240831,180301,516.0,0.0,495.0,451.0,,,,,,276.0,8498.0,44.0,317.0,,,
20240831,180302,,,86.0,72.0,,,,,,27.0,117.0,2.0,19.0,,,
20240831,180303,,,2.0,2.0,,,,,,6.0,597.0,2.0,5.0,,,
20240831,190101,214.0,0.0,357.0,323.0,,,,,,279.0,3991.0,25.0,84.0,,,
20240831,190102,68.0,0.0,210.0,205.0,,,,0.0,400.0,209.0,847.0,21.0,40.0,,,
20240831,190103,88.0,28.0,124.0,121.0,820.0,,2.0,400.0,0.0,373.0,1693.0,23.0,92.0,,,
20240831,190104,23.0,132.0,99.0,92.0,,,,,,146.0,946.0,28.0,43.0,,,
20240831,190105,44.0,0.0,263.0,245.0,,,,0.0,420.0,259.0,928.0,25.0,45.0,,,
20240831,190106,0.0,91.0,113.0,111.0,,,,0.0,460.0,142.0,297.0,18.0,30.0,,,
20240831,190107,102.0,300.0,701.0,681.0,,,,0.0,899.0,868.0,2712.0,80.0,133.0,,,
20240831,190108,0.0,128.0,113.0,110.0,,,,0.0,846.0,217.0,544.0,36.0,30.0,,,
20240831,190109,109.0,0.0,36.0,34.0,,,,,,115.0,1796.0,28.0,45.0,,,
20240831,190110,60.0,0.0,190.0,185.0,,,,0.0,400.0,253.0,612.0,29.0,30.0,1.0,669.0,394.0
20240831,190111,16.0,0.0,11.0,10.0,,,,,,53.0,906.0,17.0,13.0,,,
20240831,190112,24.0,16.0,86.0,82.0,1640.0,,2.0,400.0,0.0,164.0,554.0,10.0,21.0,,,
20240831,190113,252.0,2.0,68.0,57.0,,,,0.0,436.0,265.0,3583.0,56.0,76.0,,,
20240831,190201,116.0,195.0,622.0,600.0,0.0,2.0,,0.0,800.0,939.0,2613.0,96.0,116.0,3.0,2357.0,790.0
20240831,190202,36.0,0.0,110.0,110.0,,,,0.0,410.0,257.0,251.0,15.0,42.0,,,
20240831,190203,0.0,8.0,19.0,19.0,820.0,,1.0,200.0,0.0,36.0,39.0,3.0,5.0,,,
20240831,190204,,,180.0,179.0,,,,0.0,400.0,272.0,328.0,24.0,41.0,1.0,785.0,429.0
20240831,190205,0.0,28.0,77.0,74.0,,,,,,95.0,276.0,12.0,30.0,,,
20240831,190206,73.0,142.0,348.0,343.0,820.0,,1.0,200.0,800.0,349.0,667.0,64.0,68.0,2.0,1675.0,945.0
20240831,190207,40.0,17.0,145.0,140.0,,,,0.0,450.0,248.0,371.0,12.0,37.0,,,
20240831,190208,16.0,0.0,46.0,45.0,,,,,,170.0,110.0,12.0,15.0,,,
20240831,190301,93.0,226.0,191.0,181.0,1640.0,,2.0,400.0,0.0,511.0,4421.0,49.0,209.0,,,
20240831,190302,0.0,102.0,85.0,83.0,,,,,,194.0,471.0,23.0,66.0,,,
20240831,190303,0.0,183.0,354.0,344.0,1640.0,,2.0,400.0,0.0,208.0,1364.0,51.0,181.0,1.0,1206.0,918.0
20240831,190304,0.0,428.0,637.0,592.0,,,,,,444.0,2952.0,128.0,330.0,,,
20240831,190305,0.0,170.0,337.0,321.0,1640.0,,2.0,400.0,0.0,171.0,1288.0,75.0,102.0,,,
20240831,190306,0.0,666.0,1724.0,1645.0,,,,0.0,400.0,736.0,9500.0,216.0,427.0,1.0,1403.0,354.0
20240831,190307,199.0,179.0,852.0,814.0,,,,0.0,312.0,830.0,4882.0,81.0,156.0,,,
20240831,190308,0.0,748.0,968.0,906.0,1844.0,,2.0,450.0,0.0,622.0,6283.0,119.0,225.0,1.0,1174.0,131.0
20240831,200101,100.0,139.0,936.0,752.0,,,,,,1227.0,19434.0,126.0,258.0,,,
20240831,200104,287.0,0.0,1569.0,1191.0,,,,,,1618.0,18420.0,113.0,436.0,,,
20240831,200105,176.0,101.0,5588.0,5306.0,450.0,1.0,,,,2179.0,12288.0,78.0,279.0,,,
20240831,200107,436.0,59.0,2029.0,1967.0,,,,0.0,400.0,963.0,4918.0,39.0,160.0,,,
20240831,200108,72.0,0.0,732.0,703.0,,,,0.0,400.0,351.0,1760.0,20.0,59.0,,,
20240831,200109,112.0,160.0,3828.0,3669.0,,,,,,1766.0,11290.0,65.0,202.0,,,
20240831,200110,135.0,0.0,3546.0,3363.0,,,,,,1419.0,9704.0,56.0,229.0,,,
20240831,200111,0.0,670.0,3428.0,3317.0,,,,,,2058.0,6529.0,92.0,357.0,,,
20240831,200114,192.0,2499.0,8508.0,8115.0,,,,,,3565.0,26615.0,278.0,819.0,,,
20240831,200115,136.0,0.0,2024.0,1692.0,,,,,,2711.0,13427.0,62.0,453.0,,,
20240831,200201,0.0,1384.0,3617.0,3532.0,,,,0.0,2000.0,3429.0,6867.0,298.0,640.0,2.0,2825.0,685.0
20240831,200202,0.0,842.0,2678.0,2647.0,3362.0,,4.0,820.0,2089.0,1722.0,4994.0,163.0,187.0,1.0,1107.0,507.0
20240831,200203,0.0,113.0,302.0,300.0,,,,0.0,310.0,321.0,591.0,26.0,44.0,,,
20240831,200204,0.0,323.0,766.0,733.0,,,,0.0,400.0,450.0,1821.0,61.0,124.0,1.0,1143.0,671.0
20240831,200205,0.0,151.0,639.0,627.0,0.0,4.0,,0.0,1354.0,802.0,1367.0,55.0,104.0,1.0,1702.0,182.0
20240831,200206,0.0,1048.0,2888.0,2781.0,,,,0.0,1200.0,1894.0,6665.0,198.0,341.0,1.0,869.0,412.0
20240831,200207,0.0,301.0,1145.0,1113.0,1640.0,,2.0,400.0,0.0,778.0,2586.0,55.0,140.0,,,
20240831,200208,0.0,641.0,1487.0,1454.0,1640.0,,2.0,400.0,0.0,876.0,3274.0,95.0,127.0,1.0,1923.0,852.0
20240831,200209,0.0,57.0,147.0,145.0,,,,0.0,318.0,257.0,195.0,13.0,50.0,,,
20240831,200210,0.0,475.0,1465.0,1438.0,,,,,,1191.0,2670.0,79.0,317.0,,,
20240831,200301,0.0,935.0,3129.0,3090.0,,,,0.0,2006.0,2377.0,7456.0,144.0,312.0,,,
20240831,200302,0.0,202.0,700.0,685.0,,,,,,954.0,1650.0,73.0,147.0,1.0,404.0,171.0
20240831,200303,0.0,394.0,1652.0,1644.0,,,,0.0,1191.0,1208.0,2965.0,97.0,177.0,,,
20240831,200304,0.0,1082.0,4087.0,3990.0,,,,0.0,1171.0,3221.0,9777.0,321.0,262.0,4.0,3331.0,957.0
20240831,200305,0.0,160.0,490.0,487.0,,,,0.0,840.0,566.0,686.0,45.0,77.0,,,
20240831,200306,0.0,324.0,1038.0,1019.0,,,,0.0,400.0,880.0,2171.0,77.0,215.0,,,
20240831,200307,0.0,406.0,866.0,852.0,,,,0.0,786.0,687.0,1793.0,56.0,130.0,,,
